generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
85,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
86,0.7412976806932462,0.2,0.7412976806932462,0.03256004676222801,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
87,0.7413241276466621,0.2,0.7413241276466621,0.0320311076939106,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
88,0.7413241276466621,0.2,0.7413241276466621,0.0320311076939106,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
89,0.7413241276466621,0.2,0.7413241276466621,0.0320311076939106,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
90,0.7413241276466621,0.2,0.7413241276466621,0.0320311076939106,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
91,0.7413241276466621,0.2,0.7413241276466621,0.0320311076939106,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
92,0.7413241276466621,0.2,0.7413241276466621,0.0320311076939106,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
93,0.7413241276466621,0.2,0.7413241276466621,0.0320311076939106,0.9743994943109987,0.9608091024020228,0.9074134651403453,0.02560050568900127,0.039190897597977246,0.1731984829329962,0.02402022756005051
94,0.7414933970298562,0.2,0.7414933970298562,0.03150254860520363,0.9747155499367889,0.9608091024020228,0.9075735476104178,0.025284450063211124,0.039190897597977246,0.1731984829329962,0.02402022756005051
95,0.7414933970298562,0.2,0.7414933970298562,0.03150254860520363,0.9747155499367889,0.9608091024020228,0.9075735476104178,0.025284450063211124,0.039190897597977246,0.1731984829329962,0.02402022756005051
96,0.7414933970298562,0.2,0.7414933970298562,0.03150254860520363,0.9747155499367889,0.9608091024020228,0.9075735476104178,0.025284450063211124,0.039190897597977246,0.1731984829329962,0.02402022756005051
97,0.7414933970298562,0.2,0.7414933970298562,0.03150254860520363,0.9747155499367889,0.9608091024020228,0.9075735476104178,0.025284450063211124,0.039190897597977246,0.1731984829329962,0.02402022756005051
98,0.7414933970298562,0.2,0.7414933970298562,0.03150254860520363,0.9747155499367889,0.9608091024020228,0.9075735476104178,0.025284450063211124,0.039190897597977246,0.1731984829329962,0.02402022756005051
99,0.7414933970298562,0.2,0.7414933970298562,0.03150254860520363,0.9747155499367889,0.9608091024020228,0.9075735476104178,0.025284450063211124,0.039190897597977246,0.1731984829329962,0.02402022756005051
100,0.7414933970298562,0.2,0.7414933970298562,0.03150254860520363,0.9747155499367889,0.9608091024020228,0.9075735476104178,0.025284450063211124,0.039190897597977246,0.1731984829329962,0.02402022756005051
