generation,best_fitness,threshold,fitness,weight_extremeness_penalty,mean_recall,min_recall,mean_f1,mean_fnr,max_fnr,mean_fpr,robustness_gap
67,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
68,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
69,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
70,0.7412228312389568,0.25,0.7412228312389568,0.02366495504975319,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
71,0.7412312358663992,0.25,0.7412312358663992,0.02349686250090599,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
72,0.7412312358663992,0.25,0.7412312358663992,0.02349686250090599,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
73,0.7412344572180526,0.25,0.7412344572180526,0.02343243546783924,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
74,0.7412344572180526,0.25,0.7412344572180526,0.02343243546783924,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
75,0.7412344572180526,0.25,0.7412344572180526,0.02343243546783924,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
76,0.7412344572180526,0.25,0.7412344572180526,0.02343243546783924,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
77,0.7412344572180526,0.25,0.7412344572180526,0.02343243546783924,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
78,0.7412344572180526,0.25,0.7412344572180526,0.02343243546783924,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
79,0.7412344572180526,0.25,0.7412344572180526,0.02343243546783924,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
80,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
81,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
82,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
83,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
84,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
85,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
86,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
87,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
88,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
89,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
90,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
91,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
92,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
93,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
94,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
95,0.7412409855099038,0.25,0.7412409855099038,0.0233018696308136,0.9715549936788874,0.95448798988622,0.9129507310671412,0.028445006321112513,0.045512010113780026,0.15676359039190899,0.029077117572692823
